timestamp,eye_x
2996,0
2997,0
2998,0
2999,0
3000,0
3001,0
3002,0
3003,0
3004,0
3005,0
3006,0
3007,0
3008,0
3009,0
3010,0
3011,0
3012,0
3013,0
3014,0
3015,0
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,0
3023,0
3024,0
3025,0
3026,0
3027,0
3028,0
3029,0
3030,0
3031,0
3032,0
3033,0
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,0
3041,0
3042,0
3043,9.716
3044,7.8144
3045,-1.7885
3046,-28.664
3047,-33.341
3048,-39.353
3049,-38.548
3050,-46.014
3051,-49.82
3052,-57.257
3053,-61.422
3054,-64.353
3055,-66.727
3056,-79.749
3057,-107.7
3058,-115.98
3059,-138.95
3060,-151.23
3061,-164.62
3062,-162.24
3063,-178.83
3064,-181.84
3065,-196.37
3066,-193.79
3067,-201.33
3068,-212.08
3069,-211.2
3070,-212.48
3071,-237.38
3072,-270.69
3073,-290.51
3074,-316.4
3075,-320
3076,-338.25
3077,-377.72
3078,-425.12
3079,-433.55
3080,-442.69
3081,-460.92
3082,-469.67
3083,-484.44
3084,-495.32
3085,-511.63
3086,-518.96
3087,-534.11
3088,-537.37
3089,-540.47
3090,-549.94
3091,-556.81
3092,-543.81
3093,-530.43
3094,-517.37
3095,-488.29
3096,-477.92
3097,-440.92
3098,-404.32
3099,-356.1
3100,-307.53
3101,-254.12
3102,-212.12
3103,-169.01
3104,-120.2
3105,-86.052
3106,-68.094
3107,-51.166
3108,-37.519
3109,-34.923
3110,-23.212
3111,-39.875
3112,-56.842
3113,-58.853
3114,-53.136
3115,-36.971
3116,-31.81
3117,-18.746
3118,1.7525
3119,31.251
3120,77.89
3121,119.78
3122,160.48
3123,198.18
3124,221.78
3125,254.3
3126,278.47
3127,296.06
3128,307.12
3129,319.19
3130,324.12
3131,325.04
3132,358.75
3133,374.66
3134,398.52
3135,425.8
3136,465.59
3137,488.99
3138,506.8
3139,516.83
3140,503.33
3141,490.43
3142,473.62
3143,459.02
3144,446.74
3145,444.5
3146,438.36
3147,435.73
3148,425.48
3149,415.94
3150,392.33
3151,381.66
3152,397.17
3153,393.86
3154,416.64
3155,452.42
3156,492.24
3157,520.66
3158,534.72
3159,554.6
3160,561.32
3161,569.88
3162,594.17
3163,608.58
3164,602.33
3165,600.35
3166,609.24
3167,630.69
3168,659.72
3169,682.24
3170,680.09
3171,663.49
3172,633.49
3173,589.58
3174,549
3175,525.12
3176,495.6
3177,460.49
3178,438.01
3179,413.7
3180,376.12
3181,352.59
3182,326.57
3183,319.65
3184,325.53
3185,320.64
3186,322.32
3187,331.39
3188,345.47
3189,334.36
3190,317.93
3191,311.23
3192,308.23
3193,307.51
3194,296.14
3195,288.89
3196,270.18
3197,263.67
3198,267.85
3199,281.81
3200,297.05
3201,307.5
3202,308.48
3203,310.84
3204,317.31
3205,325.35
3206,352.85
3207,381.85
3208,412.51
3209,404.26
3210,403.64
3211,425.93
3212,420.06
3213,407.97
3214,412.33
3215,398
3216,370.69
3217,339.48
3218,334.1
3219,310.41
3220,260.22
3221,217.96
3222,203.65
3223,191.62
3224,164.31
3225,169.68
3226,144.75
3227,144.32
3228,139.77
3229,152.03
3230,164.29
3231,174.08
3232,183.8
3233,173.22
3234,153.2
3235,136.81
3236,126.77
3237,126.25
3238,151.84
3239,175.86
3240,181.21
3241,183.99
3242,188.9
3243,208.18
3244,212.8
3245,207.19
3246,204.22
3247,195.77
3248,202.87
3249,205.94
3250,236.79
3251,275.47
3252,314.85
3253,358.31
3254,358.91
3255,360.77
3256,368.21
3257,373.17
3258,378.2
3259,377.97
3260,371.65
3261,364.97
3262,373.64
3263,391.71
3264,383.77
3265,366.19
3266,359.5
3267,369.96
3268,383.17
3269,371.14
3270,364.39
3271,379.98
3272,365.14
3273,361.07
3274,373.72
3275,366.46
3276,325.39
3277,292.21
3278,266.46
3279,233.37
3280,214.77
3281,192.84
3282,186.21
3283,169.24
3284,171.98
3285,162.74
3286,169.45
3287,179.53
3288,168.49
3289,158.46
3290,140.31
3291,123.74
3292,112.82
3293,104.04
3294,108.94
3295,104.24
3296,101.3
3297,76.918
3298,68.553
3299,71.453
3300,68.158
3301,51.57
3302,51.226
3303,49.604
3304,40.268
3305,30.862
3306,27.21
3307,19.202
3308,31.626
3309,56.138
3310,83.341
3311,123.34
3312,160
3313,192.33
3314,227.48
3315,257.79
3316,264.98
3317,249.08
3318,244.6
3319,262.91
3320,270.09
3321,284.02
3322,287.66
3323,298.57
3324,293.34
3325,285.03
3326,278.91
3327,241.18
3328,210.68
3329,160.33
3330,136.39
3331,118.43
3332,114.7
3333,108.89
3334,82.057
3335,61.191
3336,44.814
3337,30.926
3338,28.683
3339,34.312
3340,26.377
3341,40.403
3342,68.842
3343,111.35
3344,137.77
3345,137.6
3346,124.85
3347,75.585
3348,46.302
3349,15.088
3350,-0.71297
3351,9.8844
3352,8.136
3353,32.888
3354,49.27
3355,50.917
3356,42.397
3357,17.899
3358,-1.7568
3359,-22.705
3360,-20.164
3361,-34.522
3362,-37.069
3363,-25.129
3364,-18.082
3365,-11.023
3366,-16.884
3367,1.7272
3368,19.126
3369,31.428
3370,45.786
3371,76.885
3372,96.701
3373,103.62
3374,121.06
3375,149.88
3376,180.87
3377,212.31
3378,215.86
3379,206.09
3380,209.94
3381,221.96
3382,227.76
3383,238.98
3384,247.29
3385,260.83
3386,256.33
3387,239.98
3388,218.25
3389,207.5
3390,203.38
3391,217.39
3392,234.34
3393,241.44
3394,232.13
3395,246.72
3396,278.01
3397,312.24
3398,352.76
3399,367.75
3400,398.14
3401,437.5
3402,478.34
3403,539.05
3404,588.78
3405,639
3406,680.42
3407,709.72
3408,732.14
3409,756.03
3410,787.74
3411,791.01
3412,791.87
3413,795.37
3414,809.19
3415,803.22
3416,797.7
3417,796.21
3418,801.42
3419,784.81
3420,754.09
3421,734.37
3422,736.7
3423,772.98
3424,802.74
3425,838.43
3426,863.2
3427,889.95
3428,907.6
3429,924.71
3430,937.81
3431,942.78
3432,939.5
3433,917.7
3434,906.02
3435,861.66
3436,860.18
3437,844.53
3438,829.36
3439,814.46
3440,784.26
3441,768.04
3442,754.46
3443,759.58
3444,768.29
3445,802.64
3446,811.1
3447,795.62
3448,788.92
3449,785.11
3450,774.27
3451,748.3
3452,738.2
3453,746.34
3454,750.2
3455,747.14
3456,719.77
3457,705.36
3458,697.35
3459,685.36
3460,666.97
3461,648.43
3462,630.46
3463,631.37
3464,650.15
3465,673.21
3466,669.04
3467,633.62
3468,613.22
3469,603.83
3470,575.66
3471,561.04
3472,550.87
3473,558.91
3474,584.71
3475,601.55
3476,617.06
3477,625.6
3478,623.37
3479,626.61
3480,602.28
3481,563.08
3482,519.95
3483,492.14
3484,460.88
3485,406.64
3486,360.37
3487,317.11
3488,264.15
3489,231.62
3490,214.05
3491,188.33
3492,145.74
3493,118.29
3494,99.07
3495,82.629
3496,78.099
3497,70.717
3498,59.689
3499,35.68
3500,14.736
3501,1.7651
3502,-10.325
3503,-36.609
3504,-43.538
3505,-36.456
3506,-41.335
3507,-67.337
3508,-91.718
3509,-100.42
3510,-93.416
3511,-112.43
3512,-131.38
3513,-124.85
3514,-115.28
3515,-114.93
3516,-110.58
3517,-81.089
3518,-54.781
3519,-39.558
3520,-41.372
3521,-53.067
3522,-49.285
3523,-42.04
3524,-28.466
3525,-28.666
3526,-9.6468
3527,12.291
3528,32.521
3529,45.801
3530,66.561
3531,88.305
3532,102.51
3533,102.02
3534,110.19
3535,119.7
3536,127.43
3537,112.14
3538,111
3539,104.11
3540,101.29
3541,112.1
3542,117.85
3543,111.67
3544,112.39
3545,101.99
3546,98.53
3547,99.178
3548,89.477
3549,85.594
3550,85.804
3551,88.373
3552,94.576
3553,88.98
3554,86.349
3555,80.656
3556,74.036
3557,82.193
3558,99.321
3559,105.76
3560,101.9
3561,89.961
3562,72.075
3563,46.383
3564,57.732
3565,56.916
3566,61.155
3567,69.755
3568,85.464
3569,105.15
3570,108.32
3571,135.52
3572,139.07
3573,140.13
3574,138.78
3575,153.02
3576,160.32
3577,192.08
3578,218.47
3579,250.51
3580,274.83
3581,294.95
3582,319.52
3583,317.86
3584,330.95
3585,333.03
3586,316.68
3587,298.8
3588,290.63
3589,285.33
3590,273.04
3591,280.03
3592,285.35
3593,289.54
3594,282.02
3595,257.43
3596,238.4
3597,235.17
3598,246.34
3599,255.13
3600,255.6
3601,251.88
3602,253.03
3603,233.71
3604,220.65
3605,205.55
3606,194.88
3607,221.29
3608,247.31
3609,281.92
3610,299.56
3611,330.57
3612,365.97
3613,396.38
3614,407.31
3615,413.65
3616,428.06
3617,427.22
3618,430.72
3619,422.11
3620,423.17
3621,410.86
3622,388.48
3623,377.89
3624,356.22
3625,345.2
3626,351.46
3627,345.91
3628,329.41
3629,308.78
3630,290.95
3631,268.46
3632,245.84
3633,263.93
3634,275.55
3635,273.32
3636,273.07
3637,255.08
3638,251.72
3639,262.94
3640,271.51
3641,277.85
3642,284.26
3643,279.37
3644,286.92
3645,308.52
3646,327.14
3647,340.17
3648,355.68
3649,371.06
3650,392.89
3651,412.84
3652,424.14
3653,442.41
3654,444.21
3655,478.97
3656,497.01
3657,512.82
3658,531.57
3659,552.85
3660,562.77
3661,575.19
3662,578.73
3663,569.93
3664,568.32
3665,575.69
3666,588
3667,597.56
3668,600.51
3669,600.87
3670,609.97
3671,634.12
3672,638.53
3673,621.09
3674,630.88
3675,652.5
3676,674.15
3677,689.56
3678,715.26
3679,736.29
3680,749.51
3681,769.32
3682,778.26
3683,790.42
3684,779.14
3685,768.73
3686,766.2
3687,764.19
3688,761.07
3689,756.96
3690,759.45
3691,766.73
3692,777.76
3693,779.12
3694,785.09
3695,792.88
3696,828.81
3697,860.11
3698,883.44
3699,907.72
3700,929.47
3701,956.2
3702,965.84
3703,983.71
3704,1011.7
3705,1022.2
3706,1030.3
3707,1041.9
3708,1050
3709,1054.3
3710,1057.6
3711,1056.3
3712,1046.9
3713,1030.7
3714,1024
3715,1022.4
3716,1034.7
3717,1049.9
3718,1045.9
3719,1042.9
3720,1046.7
3721,1053.5
3722,1048.1
3723,1037.8
3724,1040.6
3725,1065.4
3726,1067.2
3727,1079.4
3728,1097
3729,1095.8
3730,1108.6
3731,1111.3
3732,1103.5
3733,1090
3734,1083.7
3735,1066.2
3736,1033.9
3737,997.96
3738,988.92
3739,972.54
3740,960.58
3741,937.96
3742,924.69
3743,900.82
3744,885.44
3745,889.05
3746,879.63
3747,880.19
3748,881.81
3749,890.39
3750,913.24
3751,942.6
3752,973.38
3753,1005.8
3754,1045.7
3755,1074.8
3756,1102.8
3757,1115.3
3758,1135.7
3759,1142.7
3760,1137.7
3761,1136.1
3762,1123.8
3763,1111
3764,1095.4
3765,1079.6
3766,1061.7
3767,1047.1
3768,1044.5
3769,1029.1
3770,1017
3771,1016.7
3772,1023.3
3773,1047.8
3774,1063.6
3775,1089.9
3776,1095.9
3777,1084
3778,1079.4
3779,1077.1
3780,1092.3
3781,1093.3
3782,1105
3783,1130.9
3784,1151.6
3785,1185.5
3786,1212.7
3787,1232.5
3788,1252.3
3789,1260.2
3790,1268.9
3791,1276.8
3792,1277.6
3793,1272.7
3794,1269
3795,1262.1
3796,1230.3
3797,1213.6
3798,1213.3
3799,1214.5
3800,1203.6
3801,1197.5
3802,1197.4
3803,1192.2
3804,1178.1
3805,1178.1
3806,1177.8
3807,1174.8
3808,1177.4
3809,1175.1
3810,1162.3
3811,1153.7
3812,1129.5
3813,1103.8
3814,1080.6
3815,1086.3
3816,1091.8
3817,1103.1
3818,1094.3
3819,1081
3820,1083
3821,1099.9
3822,1104
3823,1102
3824,1093.7
3825,1081.2
3826,1069.7
3827,1059
3828,1043.6
3829,1038.3
3830,1029.3
3831,1020.5
3832,1007.3
3833,1004.3
3834,1004.4
3835,1010.4
3836,1011.8
3837,1006
3838,996.61
3839,994.86
3840,991.88
3841,992.61
3842,977.5
3843,969.28
3844,972.13
3845,977.41
3846,988.45
3847,993.2
3848,1002.7
3849,1003.9
3850,1000.2
3851,992.62
3852,1000.7
3853,997.69
3854,987.93
3855,986.83
3856,981.02
3857,990.94
3858,998.21
3859,1010.9
3860,1005.3
3861,1008.6
3862,1020.8
3863,1026
3864,1041.7
3865,1051
3866,1064.4
3867,1087.3
3868,1100.3
3869,1105.7
3870,1092.4
3871,1089.7
3872,1093
3873,1071.9
3874,1047.4
3875,1040.9
3876,1035.1
3877,1031.2
3878,1040.6
3879,1055.1
3880,1067.5
3881,1074.8
3882,1092.8
3883,1104.6
3884,1106.3
3885,1109.8
3886,1108.6
3887,1115.7
3888,1117.8
3889,1116.5
3890,1112.8
3891,1116.1
3892,1127.4
3893,1140.2
3894,1153.4
3895,1163.9
3896,1165.5
3897,1172.8
3898,1183.5
3899,1173.2
3900,1163.2
3901,1156.4
3902,1146.6
3903,1146.8
3904,1146.3
3905,1145.6
3906,1138.5
3907,1128.5
3908,1121.6
3909,1123.8
3910,1145.5
3911,1142.3
3912,1144.3
3913,1146.6
3914,1147.3
3915,1135
3916,1116.8
3917,1103.1
3918,1083.6
3919,1065.1
3920,1055.6
3921,1053
3922,1049.4
3923,1049.1
3924,1057.8
3925,1070.3
3926,1074.4
3927,1083.2
3928,1069.9
3929,1059.5
3930,1058.5
3931,1058
3932,1051.4
3933,1039.1
3934,1029.8
3935,1026.6
3936,1040.5
3937,1072.5
3938,1092.3
3939,1109.2
3940,1124.2
3941,1133.4
3942,1144.7
3943,1157.9
3944,1175
3945,1198.4
3946,1222.6
3947,1239.7
3948,1249.2
3949,1265.8
3950,1264.6
3951,1262
3952,1259.4
3953,1267.1
3954,1263.7
3955,1267.2
3956,1276.9
3957,1285.1
3958,1278.1
3959,1265.1
3960,1250.5
3961,1251
3962,1251.2
3963,1248.5
3964,1249.3
3965,1251.9
3966,1250.4
3967,1246.8
3968,1243.4
3969,1235
3970,1224.3
3971,1212.4
3972,1200.9
3973,1197.7
3974,1191.5
3975,1193
3976,1191.6
3977,1188.1
3978,1181.1
3979,1170.1
3980,1167.3
3981,1161.2
3982,1144.3
3983,1131.6
3984,1123.7
3985,1121.4
3986,1128.4
3987,1124.1
3988,1121.5
3989,1111.3
3990,1108.3
3991,1116.8
3992,1121.8
3993,1128.7
3994,1125.1
3995,1126.9
3996,1131.8
3997,1135.6
3998,1135.2
3999,1125.2
4000,1117.7
4001,1117.5
4002,1117.6
4003,1120.3
4004,1122.3
4005,1134.5
4006,1145.8
4007,1165
4008,1189.3
4009,1209.5
4010,1223.3
4011,1223.4
4012,1213.3
4013,1196.8
4014,1181.2
4015,1163.4
4016,1144.6
4017,1127.6
4018,1112.8
4019,1109.5
4020,1108.1
4021,1112.5
4022,1118.1
4023,1126.8
4024,1136.2
4025,1139.7
4026,1143.2
4027,1145
4028,1142.3
4029,1141.5
4030,1139.2
4031,1142.5
4032,1142.7
4033,1133.8
4034,1134.1
4035,1131
4036,1124
4037,1117.5
4038,1107.5
4039,1101.5
4040,1100.1
4041,1105.6
4042,1104.6
4043,1125.4
4044,1135
4045,1145.6
4046,1163
4047,1168.6
4048,1168.4
4049,1172.5
4050,1173.2
4051,1181.4
4052,1197.7
4053,1203.3
4054,1211.1
4055,1210.5
4056,1206.7
4057,1211.9
4058,1233.8
4059,1258.5
4060,1282.4
4061,1310.4
4062,1324.8
4063,1324.8
4064,1333
4065,1333.8
4066,1330.3
4067,1329.9
4068,1321.2
4069,1312.1
4070,1302.8
4071,1289.3
4072,1276.9
4073,1269.5
4074,1277.2
4075,1273.9
4076,1277.8
4077,1272.4
4078,1274.8
4079,1277.5
4080,1284.7
4081,1293.1
4082,1314.6
4083,1326.8
4084,1334.5
4085,1330
4086,1342
4087,1354.9
4088,1365.6
4089,1374.5
4090,1375.2
4091,1383.1
4092,1389.8
4093,1392.8
4094,1400
4095,1397.9
4096,1392.7
4097,1391.8
4098,1386.7
4099,1391.6
4100,1392.9
4101,1386.4
4102,1378.6
4103,1377
4104,1380.6
4105,1382.4
4106,1390.6
4107,1398.7
4108,1402.2
4109,1385.6
4110,1373.9
4111,1358.3
4112,1365.3
4113,1365.1
4114,1374.7
4115,1375.6
4116,1363.1
4117,1354.2
4118,1349.7
4119,1346
4120,1337.4
4121,1336.7
4122,1346
4123,1342.9
4124,1332.9
4125,1327.2
4126,1334.4
4127,1347.4
4128,1358.3
4129,1361.9
4130,1366.4
4131,1354.8
4132,1348.8
4133,1343
4134,1341.1
4135,1343.3
4136,1337.9
4137,1318.4
4138,1296.8
4139,1272.9
4140,1250.8
4141,1232.8
4142,1215.4
4143,1205.6
4144,1196.7
4145,1190.4
4146,1174.9
4147,1168.8
4148,1166
4149,1157.7
4150,1157.4
4151,1157.3
4152,1164.6
4153,1169.1
4154,1175.2
4155,1172.9
4156,1169.9
4157,1163.5
4158,1161.2
4159,1163.4
4160,1155.8
4161,1152.9
4162,1143.9
4163,1145.6
4164,1144.8
4165,1144.3
4166,1139.3
4167,1125.7
4168,1116.3
4169,1104.1
4170,1087.3
4171,1075.5
4172,1065.2
4173,1061.8
4174,1065.3
4175,1082.8
4176,1105.2
4177,1118.9
4178,1138
4179,1141.1
4180,1136.8
4181,1140.7
4182,1140.8
4183,1140.5
4184,1146
4185,1145.1
4186,1136.5
4187,1122.9
4188,1112.5
4189,1096.6
4190,1087.7
4191,1082.2
4192,1075.8
4193,1075.5
4194,1060.2
4195,1045.2
4196,1039.9
4197,1043.8
4198,1039
4199,1025.7
4200,1018.4
4201,1017.7
4202,1022.5
4203,1020.9
4204,1015.2
4205,1023.3
4206,1041.9
4207,1060.3
4208,1076.4
4209,1079.3
4210,1078.1
4211,1083.7
4212,1082.4
4213,1072
4214,1067.2
4215,1068
4216,1067.9
4217,1074.8
4218,1086.4
4219,1089.4
4220,1083.9
4221,1087.2
4222,1090
4223,1084.6
4224,1078.6
4225,1068.6
4226,1059.5
4227,1054.3
4228,1054.7
4229,1044.8
4230,1039.5
4231,1034.7
4232,1020.6
4233,1005.3
4234,988.54
4235,980.14
4236,974.4
4237,978.42
4238,992.7
4239,1004.9
4240,1017.3
4241,1021.8
4242,1025
4243,1032.2
4244,1032.7
4245,1022.7
4246,1018
4247,1007.7
4248,1000.4
4249,992.84
4250,983.73
4251,976.41
4252,964.78
4253,953.35
4254,943.29
4255,940.51
4256,938.12
4257,947.92
4258,944.61
4259,950.86
4260,958.43
4261,958.44
4262,958.23
4263,956.77
4264,968.79
4265,963.62
4266,968.13
4267,967.41
4268,966.89
4269,960.89
4270,966.72
4271,972.51
4272,989.14
4273,986.05
4274,985.06
4275,983.95
4276,991.03
4277,992.37
4278,988.79
4279,1001.2
4280,1024.4
4281,1041.3
4282,1046.7
4283,1036.9
4284,1029.4
4285,1028.8
4286,1031.2
4287,1036.3
4288,1044.9
4289,1033.2
4290,1019.9
4291,1006.4
4292,994.26
4293,980.68
4294,969.16
4295,960.1
4296,957.91
4297,962.53
4298,966.41
4299,964.91
4300,964.23
4301,957.41
4302,947.3
4303,944.82
4304,953.16
4305,949.99
4306,957.39
4307,969.91
4308,973.03
4309,979.63
4310,984.15
4311,978.69
4312,972.03
4313,962.32
4314,957.74
4315,949.02
4316,945.51
4317,942.12
4318,933.43
4319,927.31
4320,916.38
4321,906.87
4322,893.49
4323,880.49
4324,871.86
4325,868.75
4326,858.51
4327,857.4
4328,857.33
4329,863.63
4330,867.58
4331,867.27
4332,868.02
4333,856.72
4334,846.26
4335,838.21
4336,828.54
4337,823.54
4338,817.16
4339,821.71
4340,822.91
4341,813.7
4342,803.88
4343,794.1
4344,790.6
4345,787.98
4346,793.42
4347,797.19
4348,795.65
4349,796.89
4350,794.73
4351,790.61
4352,783.73
4353,785.21
4354,779.19
4355,771.59
4356,772.32
4357,789.22
4358,796.1
4359,801.84
4360,810.56
4361,822.25
4362,833.48
4363,848.42
4364,855.36
4365,857.4
4366,859.69
4367,862.7
4368,859.59
4369,860.3
4370,860.54
4371,867.08
4372,873.02
4373,877.95
4374,880.54
4375,887.78
4376,896.13
4377,912.12
4378,939.45
4379,954.55
4380,973.42
4381,983.42
4382,981.33
4383,980.01
4384,981.18
4385,984.84
4386,996.44
4387,1015.2
4388,1035
4389,1042.6
4390,1049.5
4391,1057.2
4392,1055.7
4393,1055.7
4394,1043.5
4395,1031.5
4396,1015.9
4397,1003.2
4398,993.44
4399,989.66
4400,981.97
4401,978.22
4402,976.06
4403,967.25
4404,959.04
4405,951.5
4406,950.57
4407,951.48
4408,955.29
4409,956.93
4410,966.81
4411,974.34
4412,976.54
4413,978.95
4414,982.9
4415,988
4416,999.02
4417,1003.6
4418,1000.1
4419,990.12
4420,975.46
4421,967.58
4422,961.09
4423,956.62
4424,954.59
4425,955.55
4426,953.15
4427,943.88
4428,935.95
4429,927.13
4430,933.52
4431,940.38
4432,940.58
4433,947.82
4434,954.21
4435,951.45
4436,953.71
4437,969
4438,980.42
4439,982.98
4440,979.49
4441,973.77
4442,968.78
4443,956.65
4444,947.74
4445,935.03
4446,924.8
4447,910.97
4448,899
4449,895.5
4450,897.41
4451,892.28
4452,881.15
4453,872.89
4454,863.37
4455,858.62
4456,841.93
4457,832.06
4458,831.02
4459,832.8
4460,836.49
4461,842.96
4462,853.6
4463,859.39
4464,857.69
4465,855.7
4466,855.14
4467,862.72
4468,862.72
4469,864.08
4470,858.43
4471,858.67
4472,854.53
4473,850.91
4474,847.95
4475,846.13
4476,843.51
4477,852.42
4478,884.27
4479,912.12
4480,921.23
4481,920.97
4482,916.38
4483,909.35
4484,901.06
4485,898.35
4486,896.47
4487,888.78
4488,881.81
4489,878.58
4490,875.41
4491,865.51
4492,864.17
4493,869.86
4494,875.21
4495,870.78
4496,873.66
4497,876.02
4498,881.14
4499,892.46
4500,903.45
4501,919.68
4502,932.64
4503,945.28
4504,957.01
4505,954.66
4506,953.91
4507,951.44
4508,945.45
4509,941.6
4510,936.78
4511,933.24
4512,937.98
4513,953.88
4514,966.44
4515,982.44
4516,1008.1
4517,1029
4518,1040.8
4519,1053.7
4520,1055.5
4521,1047.1
4522,1043
4523,1049.5
4524,1050.7
4525,1060.2
4526,1057.6
4527,1050.1
4528,1037.7
4529,1026.4
4530,1012.6
4531,995.32
4532,979.92
4533,972.45
4534,966.95
4535,958.34
4536,952.19
4537,942.24
4538,930.32
4539,930.29
4540,930.3
4541,930.66
4542,927.69
4543,926.75
4544,921.85
4545,912.14
4546,905.52
4547,905.56
4548,908.28
4549,907.09
4550,910.77
4551,918.89
4552,927.49
4553,951.3
4554,964.4
4555,988.38
4556,1007.8
4557,1010.9
4558,1008.5
4559,998.01
4560,993.28
4561,997.64
4562,999.02
4563,1017.7
4564,1037
4565,1051.8
4566,1060.9
4567,1063.2
4568,1064.9
4569,1067.8
4570,1082.5
4571,1100.4
4572,1116
4573,1133.2
4574,1157
4575,1171.5
4576,1165.8
4577,1167.4
4578,1169.5
4579,1185
4580,1197.4
4581,1200.5
4582,1189.9
4583,1178.2
4584,1168
4585,1172
4586,1182.5
4587,1182.7
4588,1173.2
4589,1167.7
4590,1160.1
4591,1153.3
4592,1142.1
4593,1140
4594,1133.6
4595,1124.8
4596,1119.4
4597,1123.2
4598,1127.3
4599,1127.7
4600,1130.3
4601,1125.4
4602,1119.1
4603,1108.4
4604,1102.3
4605,1105.1
4606,1107.6
4607,1107.9
4608,1101.8
4609,1097.7
4610,1097.7
4611,1104.1
4612,1105.4
4613,1106.3
4614,1102.3
4615,1111.9
4616,1105.5
4617,1106.4
4618,1101.9
4619,1096.1
4620,1093.6
4621,1086.4
4622,1084.2
4623,1093.9
4624,1098.3
4625,1088.3
4626,1074
4627,1057.5
4628,1041.1
4629,1034
4630,1029.1
4631,1033.6
4632,1030.7
4633,1024.9
4634,1019.6
4635,1019.8
4636,1018.3
4637,1016.5
4638,1007.2
4639,994.65
4640,984.16
4641,977.44
4642,975.84
4643,974.23
4644,973.41
4645,974.08
4646,975.25
4647,982.78
4648,1000.5
4649,1011.4
4650,1021.5
4651,1039.4
4652,1037.7
4653,1041.5
4654,1036
4655,1031.2
4656,1030.9
4657,1028.1
4658,1024.8
4659,1027
4660,1028.7
4661,1021
4662,1015.1
4663,1014.6
4664,1018.1
4665,1023
4666,1027.1
4667,1024
4668,1021.1
4669,1027.6
4670,1031.1
4671,1028.2
4672,1015.8
4673,1005.6
4674,998.83
4675,999.44
4676,998.28
4677,1010.9
4678,1025.5
4679,1031.6
4680,1037.6
4681,1028.7
4682,1017.3
4683,1014.2
4684,1007
4685,1006.3
4686,999.2
4687,1000.3
4688,991.39
4689,980.09
4690,968.79
4691,966.12
4692,965.14
4693,971.24
4694,980.93
4695,999.88
4696,994.33
4697,989.06
4698,979.37
4699,972.66
4700,961.04
4701,952.81
4702,945.29
4703,939.82
4704,938.73
4705,939.48
4706,932.05
4707,939.68
4708,949.01
4709,959.75
4710,959.94
4711,960.91
4712,961.52
4713,957.86
4714,960.33
4715,965.28
4716,968
4717,967.04
4718,965.61
4719,963.94
4720,966.09
4721,982.85
4722,990.51
4723,1004.4
4724,1021.5
4725,1047.4
4726,1067.8
4727,1082.2
4728,1103.5
4729,1121
4730,1126.3
4731,1130.7
4732,1141.5
4733,1143.1
4734,1130.7
4735,1113.8
4736,1098
4737,1081
4738,1069
4739,1056.8
4740,1047.8
4741,1038.7
4742,1025.4
4743,1015.3
4744,1007.8
4745,993.15
4746,987.59
4747,978.33
4748,975.5
4749,978.5
4750,984.83
4751,1002.7
4752,1014.7
4753,1024.4
4754,1041.4
4755,1063.1
4756,1072.7
4757,1085.5
4758,1099.8
4759,1109.5
4760,1114.2
4761,1103.2
4762,1091.7
4763,1082.6
4764,1081.6
4765,1075.4
4766,1062
4767,1049.8
4768,1040.2
4769,1042.6
4770,1037.2
4771,1039.4
4772,1036.2
4773,1042.1
4774,1050.7
4775,1055.2
4776,1050.7
4777,1054.4
4778,1054
4779,1050.6
4780,1042.1
4781,1036.9
4782,1038.9
4783,1041.1
4784,1036.9
4785,1039
4786,1039.8
4787,1038.9
4788,1033.5
4789,1030.7
4790,1031.7
4791,1035.5
4792,1055
4793,1069.7
4794,1070.6
4795,1070.8
4796,1065.3
4797,1062.1
4798,1058
4799,1055.9
4800,1057.7
4801,1052.3
4802,1047.5
4803,1038.3
4804,1026.6
4805,1022
4806,1012.9
4807,1001.6
4808,999.24
4809,1011.6
4810,1033.8
4811,1048.5
4812,1050.4
4813,1051.6
4814,1056
4815,1050
4816,1038.6
4817,1038.3
4818,1044.3
4819,1051
4820,1051
4821,1062.8
4822,1068.4
4823,1073
4824,1073.5
4825,1058.5
4826,1047.1
4827,1036
4828,1029.8
4829,1021.9
4830,1015.8
4831,1012.2
4832,1008.6
4833,1001.4
4834,991.02
4835,981.08
4836,976.58
4837,969.29
4838,967.99
4839,966.83
4840,966.76
4841,962.05
4842,950.04
4843,938.93
4844,927.54
4845,921.13
4846,924.23
4847,934.09
4848,950.36
4849,958.22
4850,968.12
4851,972.08
4852,988.32
4853,998.45
4854,1015.9
4855,1050.5
4856,1072.9
4857,1086.6
4858,1082.7
4859,1070.2
4860,1061.6
4861,1052.5
4862,1050.8
4863,1045.7
4864,1048.1
4865,1053.6
4866,1048.1
4867,1052.7
4868,1045.4
4869,1043.4
4870,1039
4871,1043.6
4872,1042.6
4873,1039.3
4874,1050.3
4875,1065.7
4876,1056.3
4877,1052.1
4878,1054.4
4879,1066.5
4880,1086.9
4881,1100.4
4882,1109
4883,1116.8
4884,1135.7
4885,1142.1
4886,1137.3
4887,1136.9
4888,1145
4889,1150.3
4890,1159.5
4891,1161.6
4892,1167.8
4893,1159.9
4894,1146.6
4895,1137.8
4896,1132.2
4897,1140.1
4898,1146.7
4899,1151.1
4900,1151.2
4901,1149.6
